dbid,name,type,uniprot_name,cid,uniprot,poi,ligase,smiles,dc50,dmax,molecular_weight,exact_mass,heavy_atom_count,ring_count,hbond_donor_count,hbond_acceptor_count,molecular_formula,inchi,inchikey
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,593,P00533,EGFR L858R,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCCCCCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,3.3,,1056.747,1055.48697251,74,7,4,13,C55H71ClFN9O7S,"InChI=1S/C55H71ClFN9O7S/c1-36-50(74-35-61-36)38-18-16-37(17-19-38)32-58-53(70)45-29-40(67)33-66(45)54(71)51(55(2,3)4)63-48(68)14-11-9-7-6-8-10-12-15-49(69)65-25-23-64(24-26-65)22-13-27-73-47-30-41-44(31-46(47)72-5)59-34-60-52(41)62-39-20-21-43(57)42(56)28-39/h16-21,28,30-31,34-35,40,45,51,67H,6-15,22-27,29,32-33H2,1-5H3,(H,58,70)(H,63,68)(H,59,60,62)/t40-,45+,51-/m1/s1",HLFLODKZIGYHNR-LTEFSYCBSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,593,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCCCCCCCCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCC2=CC=C(C3=C(C)N=CS3)C=C2)C(C)(C)C)CC1,5,,1056.747,1055.48697251,74,7,4,13,C55H71ClFN9O7S,"InChI=1S/C55H71ClFN9O7S/c1-36-50(74-35-61-36)38-18-16-37(17-19-38)32-58-53(70)45-29-40(67)33-66(45)54(71)51(55(2,3)4)63-48(68)14-11-9-7-6-8-10-12-15-49(69)65-25-23-64(24-26-65)22-13-27-73-47-30-41-44(31-46(47)72-5)59-34-60-52(41)62-39-20-21-43(57)42(56)28-39/h16-21,28,30-31,34-35,40,45,51,67H,6-15,22-27,29,32-33H2,1-5H3,(H,58,70)(H,63,68)(H,59,60,62)/t40-,45+,51-/m1/s1",HLFLODKZIGYHNR-LTEFSYCBSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5477,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCCCCCCCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1137.821,1136.50843623,80,8,4,15,C59H74ClFN10O8S,"InChI=1S/C59H74ClFN10O8S/c1-37(2)55(52-28-38(3)68-79-52)59(76)71-34-43(72)30-49(71)58(75)67-47(40-15-17-41(18-16-40)56-39(4)65-36-80-56)33-53(73)62-21-12-10-8-6-7-9-11-14-54(74)70-25-23-69(24-26-70)22-13-27-78-51-31-44-48(32-50(51)77-5)63-35-64-57(44)66-42-19-20-46(61)45(60)29-42/h15-20,28-29,31-32,35-37,43,47,49,55,72H,6-14,21-27,30,33-34H2,1-5H3,(H,62,73)(H,67,75)(H,63,64,66)/t43-,47+,49+,55-/m1/s1",VALYMTQFIVLATQ-BUCBQYKQSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5489,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CCCCCCCCCNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1171.854,1170.53031454,82,8,5,14,C60H77ClF2N10O8S,"InChI=1S/C60H77ClF2N10O8S/c1-38-53(82-37-67-38)40-17-15-39(16-18-40)46(69-56(77)48-31-42(74)35-73(48)57(78)54(59(2,3)4)70-58(79)60(63)21-22-60)34-51(75)64-23-12-10-8-6-7-9-11-14-52(76)72-27-25-71(26-28-72)24-13-29-81-50-32-43-47(33-49(50)80-5)65-36-66-55(43)68-41-19-20-45(62)44(61)30-41/h15-20,30,32-33,36-37,42,46,48,54,74H,6-14,21-29,31,34-35H2,1-5H3,(H,64,75)(H,69,77)(H,70,79)(H,65,66,68)/t42-,46+,48+,54-/m1/s1",UNUYMASCZFRMQY-FOCFZSKWSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2227,P00533,EGFR L858R/T790M,CRBN,C=CC(=O)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCCCN1CCN(C(=O)CNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,,,798.232,797.248850424,57,7,4,12,C39H37ClFN9O7,"InChI=1S/C39H37ClFN9O7/c1-2-32(51)46-29-18-24-28(43-21-44-36(24)45-22-7-8-26(41)25(40)17-22)19-31(29)57-16-4-11-48-12-14-49(15-13-48)34(53)20-42-27-6-3-5-23-35(27)39(56)50(38(23)55)30-9-10-33(52)47-37(30)54/h2-3,5-8,17-19,21,30,42H,1,4,9-16,20H2,(H,46,51)(H,43,44,45)(H,47,52,54)",CNJATHSQDNDLIM-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2227,P00533,EGFR e19d,CRBN,C=CC(=O)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCCCN1CCN(C(=O)CNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)CC1,,,798.232,797.248850424,57,7,4,12,C39H37ClFN9O7,"InChI=1S/C39H37ClFN9O7/c1-2-32(51)46-29-18-24-28(43-21-44-36(24)45-22-7-8-26(41)25(40)17-22)19-31(29)57-16-4-11-48-12-14-49(15-13-48)34(53)20-42-27-6-3-5-23-35(27)39(56)50(38(23)55)30-9-10-33(52)47-37(30)54/h2-3,5-8,17-19,21,30,42H,1,4,9-16,20H2,(H,46,51)(H,43,44,45)(H,47,52,54)",CNJATHSQDNDLIM-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,2396,P00533,EGFR L858R/T790M,CRBN,COC1=CC(N2CCC(N3CCN(C(=O)CNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,<100,,883.347,882.313358186,62,8,4,14,C43H48ClN10O7P,"InChI=1S/C43H48ClN10O7P/c1-61-34-23-27(11-12-30(34)48-43-46-24-29(44)39(50-43)47-31-8-4-5-10-35(31)62(2,3)60)51-17-15-26(16-18-51)52-19-21-53(22-20-52)37(56)25-45-32-9-6-7-28-38(32)42(59)54(41(28)58)33-13-14-36(55)49-40(33)57/h4-12,23-24,26,33,45H,13-22,25H2,1-3H3,(H,49,55,57)(H2,46,47,48,50)",AQGLXXCBEXDRNS-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5469,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](C2=CC(C)=NO2)C(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1025.605,1024.38323572,72,8,4,15,C51H58ClFN10O8S,"InChI=1S/C51H58ClFN10O8S/c1-29(2)47(44-19-30(3)60-71-44)51(68)63-26-35(64)21-41(63)50(67)59-39(32-7-9-33(10-8-32)48-31(4)57-28-72-48)24-45(65)54-25-46(66)62-16-14-61(15-17-62)13-6-18-70-43-22-36-40(23-42(43)69-5)55-27-56-49(36)58-34-11-12-38(53)37(52)20-34/h7-12,19-20,22-23,27-29,35,39,41,47,64H,6,13-18,21,24-26H2,1-5H3,(H,54,65)(H,59,67)(H,55,56,58)/t35-,39+,41+,47-/m1/s1",FOLVRBMWEYRSAE-GVXQOCCOSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5481,P00533,EGFR e19d,VHL,COC1=CC2=NC=NC(NC3=CC=C(F)C(Cl)=C3)=C2C=C1OCCCN1CCN(C(=O)CNC(=O)C[C@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)C2=CC=C(C3=C(C)N=CS3)C=C2)CC1,,,1059.638,1058.40511403,74,8,5,14,C52H61ClF2N10O8S,"InChI=1S/C52H61ClF2N10O8S/c1-30-45(74-29-59-30)32-9-7-31(8-10-32)38(61-48(69)40-22-34(66)27-65(40)49(70)46(51(2,3)4)62-50(71)52(55)13-14-52)25-43(67)56-26-44(68)64-18-16-63(17-19-64)15-6-20-73-42-23-35-39(24-41(42)72-5)57-28-58-47(35)60-33-11-12-37(54)36(53)21-33/h7-12,21,23-24,28-29,34,38,40,46,66H,6,13-20,22,25-27H2,1-5H3,(H,56,67)(H,61,69)(H,62,71)(H,57,58,60)/t34-,38+,40+,46-/m1/s1",CGOTUNNDPPEANJ-PEFPNBTRSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,562,P00533,EGFR,CRBN,O=C1CCC(N2CC3=C(NC(=O)CCCCN4CCN(C5=CC=C(NC6=CC7=C(N8CCC(CO)CC8)N=C(NC8=CC=C(F)C=C8)N=C7C=N6)N=C5)CC4)C=CC=C3C2=O)C(=O)N1,,,870.991,870.408940952,64,9,5,14,C46H51FN12O5,"InChI=1S/C46H51FN12O5/c47-30-7-9-31(10-8-30)50-46-52-37-26-49-40(24-34(37)43(55-46)58-18-15-29(28-60)16-19-58)53-39-13-11-32(25-48-39)57-22-20-56(21-23-57)17-2-1-6-41(61)51-36-5-3-4-33-35(36)27-59(45(33)64)38-12-14-42(62)54-44(38)63/h3-5,7-11,13,24-26,29,38,60H,1-2,6,12,14-23,27-28H2,(H,51,61)(H,48,49,53)(H,50,52,55)(H,54,62,63)",ZLQKFKXUGYUHGE-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5462,P00533,EGFR L858R/T790M,CRBN,C#CCN(CCCCC(=O)NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O)CCN(C)C1=CC(OC)=C(NC2=NC=CC(C3=CN(C)C4=CC=CC=C34)=N2)C=C1NC(=O)C=C,,,850.981,850.39147932,63,7,4,12,C47H50N10O6,"InChI=1S/C47H50N10O6/c1-6-22-56(23-11-10-17-43(59)49-34-15-12-14-31-33(34)29-57(46(31)62)39-18-19-44(60)53-45(39)61)25-24-54(3)40-27-41(63-5)37(26-36(40)50-42(58)7-2)52-47-48-21-20-35(51-47)32-28-55(4)38-16-9-8-13-30(32)38/h1,7-9,12-16,20-21,26-28,39H,2,10-11,17-19,22-25,29H2,3-5H3,(H,49,59)(H,50,58)(H,48,51,52)(H,53,60,61)",BFSUALZSNVHREQ-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,564,P00533,EGFR,CRBN,O=C(CN1CCN(C2=CC=C(NC3=CC4=C(N5CCC(CO)CC5)N=C(NC5=CC=C(F)C=C5)N=C4C=N3)N=C2)CC1)NCCC(=O)NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,,,899.989,899.39910454,66,9,6,15,C46H50FN13O6,"InChI=1S/C46H50FN13O6/c47-29-4-6-30(7-5-29)51-46-53-36-24-50-39(22-33(36)43(56-46)59-16-13-28(27-61)14-17-59)54-38-10-8-31(23-49-38)58-20-18-57(19-21-58)26-42(64)48-15-12-41(63)52-35-3-1-2-32-34(35)25-60(45(32)66)37-9-11-40(62)55-44(37)65/h1-8,10,22-24,28,37,61H,9,11-21,25-27H2,(H,48,64)(H,52,63)(H,49,50,54)(H,51,53,56)(H,55,62,65)",BJYUZUZKGOOWHB-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,566,P00533,EGFR,CRBN,CN(C)C1CCN(C2=CC=C(NC3=CC4=C(N5CCN(CC(=O)NCCC(=O)NC6=CC=CC7=C6CN(C6CCC(=O)NC6=O)C7=O)CC5)N=C(NC5=CC=C(F)C=C5)N=C4C=N3)N=C2)CC1,,,913.032,912.430739016,67,9,5,15,C47H53FN14O5,"InChI=1S/C47H53FN14O5/c1-58(2)31-15-18-60(19-16-31)32-10-12-39(50-25-32)55-40-24-34-37(26-51-40)54-47(52-30-8-6-29(48)7-9-30)57-44(34)61-22-20-59(21-23-61)28-43(65)49-17-14-42(64)53-36-5-3-4-33-35(36)27-62(46(33)67)38-11-13-41(63)56-45(38)66/h3-10,12,24-26,31,38H,11,13-23,27-28H2,1-2H3,(H,49,65)(H,53,64)(H,50,51,55)(H,52,54,57)(H,56,63,66)",GUZCGEKRDGMCQI-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,572,P00533,EGFR L858R/T790M,CRBN,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCC(=O)NC6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)C=C4OC)N=C32)=C1,>2000,,979.108,978.438823436,72,8,4,14,C53H58N10O9,"InChI=1S/C53H58N10O9/c1-4-43(64)55-34-15-13-16-36(30-34)62-47(68)29-33(2)38-32-54-53(59-49(38)62)57-39-22-21-35(31-42(39)72-3)60-25-27-61(28-26-60)46(67)20-12-10-8-6-5-7-9-11-19-44(65)56-40-18-14-17-37-48(40)52(71)63(51(37)70)41-23-24-45(66)58-50(41)69/h4,13-18,21-22,29-32,41H,1,5-12,19-20,23-28H2,2-3H3,(H,55,64)(H,56,65)(H,54,57,59)(H,58,66,69)",JYBLMIXCGVMISV-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,572,P00533,EGFR,CRBN,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCC(=O)NC6=CC=CC7=C6C(=O)N(C6CCC(=O)NC6=O)C7=O)CC5)C=C4OC)N=C32)=C1,>2000,,979.108,978.438823436,72,8,4,14,C53H58N10O9,"InChI=1S/C53H58N10O9/c1-4-43(64)55-34-15-13-16-36(30-34)62-47(68)29-33(2)38-32-54-53(59-49(38)62)57-39-22-21-35(31-42(39)72-3)60-25-27-61(28-26-60)46(67)20-12-10-8-6-5-7-9-11-19-44(65)56-40-18-14-17-37-48(40)52(71)63(51(37)70)41-23-24-45(66)58-50(41)69/h4,13-18,21-22,29-32,41H,1,5-12,19-20,23-28H2,2-3H3,(H,55,64)(H,56,65)(H,54,57,59)(H,58,66,69)",JYBLMIXCGVMISV-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5602,P00533,EGFR,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(C(=O)CCCCCCCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,981.046,980.41564338,71,7,5,13,C50H55F3N10O8,"InChI=1S/C50H55F3N10O8/c1-3-40(64)55-31-14-12-15-32(28-31)56-45-35(50(51,52)53)30-54-49(60-45)58-36-21-20-33(29-39(36)71-2)61-24-26-62(27-25-61)43(67)19-11-9-7-5-4-6-8-10-18-41(65)57-37-17-13-16-34-44(37)48(70)63(47(34)69)38-22-23-42(66)59-46(38)68/h3,12-17,20-21,28-30,38H,1,4-11,18-19,22-27H2,2H3,(H,55,64)(H,57,65)(H,59,66,68)(H2,54,56,58,60)",CSKMUJOYDMXURU-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5602,P00533,EGFR L858R/T790M,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(C(=O)CCCCCCCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,981.046,980.41564338,71,7,5,13,C50H55F3N10O8,"InChI=1S/C50H55F3N10O8/c1-3-40(64)55-31-14-12-15-32(28-31)56-45-35(50(51,52)53)30-54-49(60-45)58-36-21-20-33(29-39(36)71-2)61-24-26-62(27-25-61)43(67)19-11-9-7-5-4-6-8-10-18-41(65)57-37-17-13-16-34-44(37)48(70)63(47(34)69)38-22-23-42(66)59-46(38)68/h3,12-17,20-21,28-30,38H,1,4-11,18-19,22-27H2,2H3,(H,55,64)(H,57,65)(H,59,66,68)(H2,54,56,58,60)",CSKMUJOYDMXURU-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,5602,P00533,EGFR e19d,CRBN,C=CC(=O)NC1=CC=CC(NC2=NC(NC3=CC=C(N4CCN(C(=O)CCCCCCCCCCC(=O)NC5=CC=CC6=C5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)C=C3OC)=NC=C2C(F)(F)F)=C1,,,981.046,980.41564338,71,7,5,13,C50H55F3N10O8,"InChI=1S/C50H55F3N10O8/c1-3-40(64)55-31-14-12-15-32(28-31)56-45-35(50(51,52)53)30-54-49(60-45)58-36-21-20-33(29-39(36)71-2)61-24-26-62(27-25-61)43(67)19-11-9-7-5-4-6-8-10-18-41(65)57-37-17-13-16-34-44(37)48(70)63(47(34)69)38-22-23-42(66)59-46(38)68/h3,12-17,20-21,28-30,38H,1,4-11,18-19,22-27H2,2H3,(H,55,64)(H,57,65)(H,59,66,68)(H2,54,56,58,60)",CSKMUJOYDMXURU-UHFFFAOYSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,573,P00533,EGFR L858R/T790M,cIAP1,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CC6=CC=CC=C6)CC5)C=C4OC)N=C32)=C1,>2000,,999.271,998.574194708,73,6,6,13,C56H74N10O7,"InChI=1S/C56H74N10O7/c1-6-49(67)60-41-22-19-23-43(35-41)66-51(69)33-39(4)44-37-59-56(63-53(44)66)62-46-26-25-42(36-48(46)73-5)64-28-30-65(31-29-64)50(68)24-17-12-10-8-7-9-11-13-18-27-58-54(71)47(32-38(2)3)61-55(72)52(70)45(57)34-40-20-15-14-16-21-40/h6,14-16,19-23,25-26,33,35-38,45,47,52,70H,1,7-13,17-18,24,27-32,34,57H2,2-5H3,(H,58,71)(H,60,67)(H,61,72)(H,59,62,63)/t45-,47+,52+/m1/s1",DOEISPNISSZUOZ-KTBSTWIUSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,573,P00533,EGFR,cIAP1,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](O)[C@H](N)CC6=CC=CC=C6)CC5)C=C4OC)N=C32)=C1,>2000,,999.271,998.574194708,73,6,6,13,C56H74N10O7,"InChI=1S/C56H74N10O7/c1-6-49(67)60-41-22-19-23-43(35-41)66-51(69)33-39(4)44-37-59-56(63-53(44)66)62-46-26-25-42(36-48(46)73-5)64-28-30-65(31-29-64)50(68)24-17-12-10-8-7-9-11-13-18-27-58-54(71)47(32-38(2)3)61-55(72)52(70)45(57)34-40-20-15-14-16-21-40/h6,14-16,19-23,25-26,33,35-38,45,47,52,70H,1,7-13,17-18,24,27-32,34,57H2,2-5H3,(H,58,71)(H,60,67)(H,61,72)(H,59,62,63)/t45-,47+,52+/m1/s1",DOEISPNISSZUOZ-KTBSTWIUSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,574,P00533,EGFR L858R/T790M,MDM2,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCCNC(=O)C6=CC=C(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(C8=CC=C(Cl)C=C8F)[C@H]7C7=CC=CC(Cl)=C7F)C(OC)=C6)CC5)C=C4OC)N=C32)=C1,263.8,,1307.385,1305.55090567,93,9,5,14,C71H79Cl2F2N11O7,"InChI=1S/C71H79Cl2F2N11O7/c1-8-60(87)79-47-20-18-21-49(39-47)86-62(89)36-44(2)51-42-78-69(83-66(51)86)81-56-30-27-48(40-58(56)93-7)84-32-34-85(35-33-84)61(88)24-16-14-12-10-9-11-13-15-17-31-77-67(90)45-25-29-55(57(37-45)92-6)80-68(91)65-63(50-22-19-23-53(73)64(50)75)71(43-76,59(82-65)41-70(3,4)5)52-28-26-46(72)38-54(52)74/h8,18-23,25-30,36-40,42,59,63,65,82H,1,9-17,24,31-35,41H2,2-7H3,(H,77,90)(H,79,87)(H,80,91)(H,78,81,83)/t59-,63-,65+,71-/m0/s1",DCPNWQZQYCVVJX-UYDHSDFFSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,574,P00533,EGFR,MDM2,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCCNC(=O)C6=CC=C(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(C8=CC=C(Cl)C=C8F)[C@H]7C7=CC=CC(Cl)=C7F)C(OC)=C6)CC5)C=C4OC)N=C32)=C1,>2000,,1307.385,1305.55090567,93,9,5,14,C71H79Cl2F2N11O7,"InChI=1S/C71H79Cl2F2N11O7/c1-8-60(87)79-47-20-18-21-49(39-47)86-62(89)36-44(2)51-42-78-69(83-66(51)86)81-56-30-27-48(40-58(56)93-7)84-32-34-85(35-33-84)61(88)24-16-14-12-10-9-11-13-15-17-31-77-67(90)45-25-29-55(57(37-45)92-6)80-68(91)65-63(50-22-19-23-53(73)64(50)75)71(43-76,59(82-65)41-70(3,4)5)52-28-26-46(72)38-54(52)74/h8,18-23,25-30,36-40,42,59,63,65,82H,1,9-17,24,31-35,41H2,2-7H3,(H,77,90)(H,79,87)(H,80,91)(H,78,81,83)/t59-,63-,65+,71-/m0/s1",DCPNWQZQYCVVJX-UYDHSDFFSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,575,P00533,EGFR L858R/T790M,MDM2,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCCCCCCCCNC(=O)C6=CC=C(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(C8=CC=C(Cl)C=C8F)[C@H]7C7=CC=CC(Cl)=C7F)C(OC)=C6)CC5)C=C4OC)N=C32)=C1,>2000,,1293.402,1291.57164111,92,9,5,14,C71H81Cl2F2N11O6,"InChI=1S/C71H81Cl2F2N11O6/c1-8-61(87)79-48-21-19-22-50(40-48)86-62(88)37-45(2)52-43-78-69(83-66(52)86)81-57-30-27-49(41-59(57)92-7)85-35-33-84(34-36-85)32-18-16-14-12-10-9-11-13-15-17-31-77-67(89)46-25-29-56(58(38-46)91-6)80-68(90)65-63(51-23-20-24-54(73)64(51)75)71(44-76,60(82-65)42-70(3,4)5)53-28-26-47(72)39-55(53)74/h8,19-30,37-41,43,60,63,65,82H,1,9-18,31-36,42H2,2-7H3,(H,77,89)(H,79,87)(H,80,90)(H,78,81,83)/t60-,63-,65+,71-/m0/s1",UPZKEHBNYUDGOC-AFJHDGOUSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,575,P00533,EGFR,MDM2,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(CCCCCCCCCCCCNC(=O)C6=CC=C(NC(=O)[C@@H]7N[C@@H](CC(C)(C)C)[C@](C#N)(C8=CC=C(Cl)C=C8F)[C@H]7C7=CC=CC(Cl)=C7F)C(OC)=C6)CC5)C=C4OC)N=C32)=C1,>2000,,1293.402,1291.57164111,92,9,5,14,C71H81Cl2F2N11O6,"InChI=1S/C71H81Cl2F2N11O6/c1-8-61(87)79-48-21-19-22-50(40-48)86-62(88)37-45(2)52-43-78-69(83-66(52)86)81-57-30-27-49(41-59(57)92-7)85-35-33-84(34-36-85)32-18-16-14-12-10-9-11-13-15-17-31-77-67(89)46-25-29-56(58(38-46)91-6)80-68(90)65-63(51-23-20-24-54(73)64(51)75)71(44-76,60(82-65)42-70(3,4)5)53-28-26-47(72)39-55(53)74/h8,19-30,37-41,43,60,63,65,82H,1,9-18,31-36,42H2,2-7H3,(H,77,89)(H,79,87)(H,80,90)(H,78,81,83)/t60-,63-,65+,71-/m0/s1",UPZKEHBNYUDGOC-AFJHDGOUSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,576,P00533,EGFR L858R/T790M,VHL,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,312.9,,1136.434,1135.56772942,82,8,5,15,C62H77N11O8S,"InChI=1S/C62H77N11O8S/c1-8-52(75)66-44-18-17-19-46(33-44)73-55(78)32-40(2)48-37-64-61(69-58(48)73)67-49-27-26-45(34-51(49)81-7)70-28-30-71(31-29-70)54(77)21-16-14-12-10-9-11-13-15-20-53(76)68-57(62(4,5)6)60(80)72-38-47(74)35-50(72)59(79)63-36-42-22-24-43(25-23-42)56-41(3)65-39-82-56/h8,17-19,22-27,32-34,37,39,47,50,57,74H,1,9-16,20-21,28-31,35-36,38H2,2-7H3,(H,63,79)(H,66,75)(H,68,76)(H,64,67,69)/t47-,50+,57-/m1/s1",GSUQPNOGNRJJQO-YTFMVYPUSA-N
DB00002,Cetuximab,BiotechDrug,Epidermal growth factor receptor,576,P00533,EGFR,VHL,C=CC(=O)NC1=CC=CC(N2C(=O)C=C(C)C3=CN=C(NC4=CC=C(N5CCN(C(=O)CCCCCCCCCCC(=O)N[C@H](C(=O)N6C[C@H](O)C[C@H]6C(=O)NCC6=CC=C(C7=C(C)N=CS7)C=C6)C(C)(C)C)CC5)C=C4OC)N=C32)=C1,>2000,,1136.434,1135.56772942,82,8,5,15,C62H77N11O8S,"InChI=1S/C62H77N11O8S/c1-8-52(75)66-44-18-17-19-46(33-44)73-55(78)32-40(2)48-37-64-61(69-58(48)73)67-49-27-26-45(34-51(49)81-7)70-28-30-71(31-29-70)54(77)21-16-14-12-10-9-11-13-15-20-53(76)68-57(62(4,5)6)60(80)72-38-47(74)35-50(72)59(79)63-36-42-22-24-43(25-23-42)56-41(3)65-39-82-56/h8,17-19,22-27,32-34,37,39,47,50,57,74H,1,9-16,20-21,28-31,35-36,38H2,2-7H3,(H,63,79)(H,66,75)(H,68,76)(H,64,67,69)/t47-,50+,57-/m1/s1",GSUQPNOGNRJJQO-YTFMVYPUSA-N
